chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,label
0.26858,0.08349602,0.04868683,0.0004987073,1807.3821572226266,156892.89483994845,2074.6409184457316,65726.74411493175,3677.911093508127,795681.0577774638,0.0736820941369969,0.0004423755829706002,-5.0910927e-08,0.0026388862,-8.201198e-06,3.7286536e-05,[117.45383523],-256.27646,1451.5784,90.7392,1060.3724,-4.027952,152.89671,27.09036,44.532825,-26.203207,135.79303,-19.41177,120.77703,-14.174122,86.963196,-8.118777,77.47871,-18.301142,149.81096,-23.678759,122.99473,-17.483885,82.8917,10.133006,72.98943,13.225326,172.89626,1.9344143,120.10962,0.7342234,20.248451,0.7379712,27.954582,1.6929929,46.441837,-3.0423257,40.9733,-1.7361996,25.38802,3.8387723,28.875797,disco
0.40561047,0.09371695,0.12896788,0.005514359,3129.302194085437,2394785.3745676093,3036.8348510490086,397198.44075472,6638.034860711348,6955499.715376952,0.13468399284055727,0.01296181241213812,4.782838e-06,0.010069178,4.5044285e-06,0.006277369,[103.359375],-143.04146,10074.164,75.28413,2268.0034,33.313267,398.38235,12.042435,108.63564,11.250414,67.17626,11.078112,46.69108,1.6024941,50.112423,9.940315,36.042324,7.368656,34.89848,4.1830316,36.308514,-1.3559335,31.998987,3.7303286,45.512585,1.8235677,40.512863,1.1694926,37.979385,2.0094054,43.5474,-3.9894536,48.956474,1.7855253,56.87014,-3.9516246,47.798645,-0.23333594,33.286343,1.3241602,28.15252,disco
0.35802567,0.09586898,0.0954537,0.010531408,3058.2122131387973,1921058.2999893415,2765.786173760019,480289.3749749342,6084.1298767656735,6589817.702084646,0.16333688080495357,0.011698491202276558,-7.4666787e-06,0.009410692,-5.06338e-05,0.0056776726,[103.359375],-251.2858,23680.49,57.159164,1805.5735,7.8197327,1144.712,8.831134,558.3956,-3.55528,459.80664,-6.1000204,1162.0697,-0.6127465,270.4319,-5.4345565,447.55136,-7.6299176,284.6999,-2.3193083,119.986984,0.24495374,125.906494,0.3161144,103.03384,-1.2892644,91.94531,6.044648,175.22672,6.0627656,166.2651,-6.355169,132.55399,-1.6093292,85.67849,-0.12893479,94.919556,-6.8301415,78.26164,-3.9195235,72.822876,disco
0.42009598,0.09042331,0.14036423,0.0044998135,1324.3883333028725,704511.2157992433,2095.0797953972688,736799.1805901113,3035.014981012964,6619296.656128718,0.03755570639028638,0.0008620591103887208,0.00015261049,0.0100567285,0.0020252243,0.008751888,[103.359375],-233.0714,10715.463,126.51313,1402.0314,53.167225,793.07025,35.768776,439.0615,10.86565,241.53952,12.1763,94.28184,0.7241993,143.22168,4.2109733,73.52728,4.8971887,96.610176,1.0221791,69.38103,-2.7673826,78.35015,-0.6247932,64.96493,-3.0931613,66.67501,-6.2751822,70.67256,-6.5137157,60.692783,-3.884331,38.49219,-2.4902494,37.0985,-5.0265417,34.617546,-6.3331566,52.751465,-2.265407,62.12191,disco
0.3761224,0.08765129,0.1755416,0.00766524,2739.862065247428,1030134.2802629534,2999.6386704992383,240842.9472603928,6449.8943317047215,3689019.004767549,0.11565651908378483,0.00896182062021343,1.1245907e-05,0.019394273,-5.9139325e-05,0.011262235,[107.66601562],-94.13447,4337.8623,81.38839,961.4656,24.256458,200.21867,4.811119,309.97638,6.208772,120.306984,10.962328,131.20204,-3.568396,164.55998,4.5753665,99.608894,0.1712808,67.3051,1.5509058,59.516907,-2.8012874,67.69234,0.34207976,45.961666,1.15281,38.66856,-0.9166213,49.511665,-3.7078824,49.151394,-4.6891828,35.164932,-5.4920287,29.817745,-8.221069,30.517546,-6.579005,35.84905,-5.3203077,52.47644,disco
0.38430887,0.08472247,0.21762435,0.0073716897,3386.2052671030956,1352758.35273276,3273.680569832457,127414.97321002326,7507.737935069175,2462841.257481663,0.14329769736842105,0.007262554719585228,-1.6516115e-05,0.025808992,0.0005259819,0.016311256,[112.34714674],-57.462902,3539.4558,57.598232,704.1986,28.175032,496.24323,15.721664,356.65247,9.941385,151.03137,6.3865976,174.1857,3.970019,95.389206,2.1237192,81.63936,1.7028004,63.35242,0.90050155,64.722496,-4.2045555,79.665924,-0.026378525,63.52724,2.7986035,53.580654,1.8842916,43.123695,0.96161324,41.87217,0.5302372,33.24942,-2.7438104,54.42762,-0.5907222,53.95584,-3.874269,41.02501,-4.211893,57.636585,disco
0.39560002,0.09705788,0.19138579,0.003872565,2531.31227379044,1886686.1185940106,3041.4599039765335,493370.63130214356,5736.5653117743805,10432599.22395143,0.06118821654895511,0.003083970163936149,2.5356974e-06,0.02632912,-0.00017551608,0.00796669,[103.359375],-167.90977,11719.063,68.72541,928.3992,64.873116,603.65735,28.667316,156.4777,19.334108,130.8782,19.156334,239.96603,10.180602,100.01815,10.81928,68.20593,4.995152,68.86471,3.5711243,45.942028,5.479846,44.069008,4.993824,53.61506,0.5874339,43.538456,-3.9029472,70.066444,-3.9024303,86.356155,-3.7685373,63.866467,-5.744417,51.145107,-8.723719,49.81291,-4.044739,73.98948,0.31673324,83.979744,disco
0.39163527,0.08776829,0.22613809,0.0036787244,1951.468689994658,396195.0006537034,2433.4526716427663,233883.69462818516,4533.480919994437,2587208.299457806,0.05688136428502322,0.0008554641191631835,-1.7267519e-05,0.020286093,0.00012552911,0.019752918,[117.45383523],-79.732086,6771.7563,98.9395,603.4166,11.866961,289.8641,34.60266,179.43843,13.140405,64.34976,15.064768,90.80207,0.90089196,100.20905,5.1560216,51.126682,-4.983681,66.461716,-3.5880477,62.750298,-5.214457,48.076748,-2.6267495,48.625385,-1.6174963,48.942097,1.0301865,44.165573,2.5323853,57.9472,1.9943402,75.452484,0.8586337,59.11097,-1.9114013,60.141254,-1.5081224,45.963116,-0.47582072,35.02434,disco
0.40503165,0.07882027,0.3084354,0.004946004,1923.8776981936965,353323.05848716316,2539.651186184657,286141.2902722245,4666.4717824835525,4227599.775188275,0.07143418633900929,0.0005368090026461746,-0.00010637194,0.054285713,-0.0010712302,0.016023472,[95.703125],-31.638838,1619.072,119.3995,624.91125,23.405737,440.49506,3.4299104,318.07,12.3392515,255.00223,17.231514,151.00375,-6.4489517,132.34557,3.493242,103.40868,-9.629178,102.003944,3.6161838,77.51716,-1.327417,71.125565,3.6795318,44.002956,-1.169728,46.206627,-1.1486925,46.931126,-2.6181135,47.621517,-3.6263692,41.466797,-2.2123213,40.53888,-8.958762,35.50046,-0.794653,36.123608,-4.7017326,51.37798,disco
0.38965362,0.090932846,0.18578337,0.007515183,3422.0718638777685,1080118.0072872129,3409.782871188017,163704.69467221072,7953.037936394287,2700525.51095539,0.1267201245891338,0.009450020863294937,-1.9351533e-05,0.025340958,-8.946981e-06,0.0072343703,[89.10290948],-94.507706,4169.451,55.67104,619.3284,29.26626,325.30518,27.035044,293.3518,20.046722,140.73381,1.1847867,224.80861,12.946829,136.18828,-0.79853857,161.86072,8.866569,119.535095,-0.6815192,125.6785,-5.3425074,96.859505,2.2080843,74.16853,-4.6136193,71.35774,-0.98672926,49.635887,-1.4889774,61.33307,3.1169028,112.50387,2.504271,92.40724,4.1002727,112.86938,9.17729,87.59621,4.741727,88.58237,pop
0.41301468,0.09765839,0.26224416,0.014840736,3702.062802894826,1404082.1673367,3431.8534035602524,179377.02457903043,8072.9693844257545,2673796.678289113,0.14939442551237433,0.00982001576581104,-2.5317597e-05,0.028918719,-0.00044160263,0.030420551,[107.66601562],-59.167095,5427.711,45.31407,1440.8834,36.86272,895.2551,15.6994,494.67465,15.664842,334.71713,1.6692803,328.9509,7.293103,219.53712,8.811882,187.13005,5.8277197,188.77106,7.989068,147.81265,-2.279585,113.31006,1.9039612,108.30502,-0.915253,116.196915,0.04223734,98.49339,0.096951775,93.33559,-0.8293528,129.69032,5.5751543,205.32909,3.8229442,170.98001,5.578537,166.52542,4.9321375,155.19604,pop
0.41781056,0.09356617,0.21508695,0.0065945433,3214.01967827975,1006432.6028513697,3269.587993759097,106986.18278726947,7424.267068318591,2452701.095316101,0.11886608480761794,0.005764235520529862,-3.974458e-06,0.0229963,5.4890526e-05,0.012931206,[83.35433468],-59.600994,2908.3616,62.97368,596.422,31.116804,181.11212,16.918835,155.99887,8.888802,103.758606,10.814813,112.18552,10.554176,83.00241,5.1616035,55.843376,5.389709,55.475155,6.1492314,65.50027,2.269166,63.562595,4.2469974,63.3093,4.1217494,69.27788,5.727116,87.49525,5.0641093,81.24245,5.67125,94.618904,1.4162562,71.94916,2.8106606,58.107998,-1.4138898,43.981354,-3.3864543,46.303802,pop
0.40990362,0.081139386,0.12934098,0.001810816,1837.4928259861476,787403.7990526911,2067.3993701581285,408882.1366605734,3671.361171784368,3150265.5722910617,0.08532308886794276,0.002095526299754044,1.4185564e-06,0.010402863,6.2905325e-05,0.003789501,[92.28515625],-125.878746,2745.6045,126.59248,1228.8708,-23.16423,507.24097,36.222904,368.473,20.94108,142.78128,-1.1781328,182.02643,16.49263,104.42438,-3.6442103,90.056915,6.5201015,92.1369,9.341534,79.24412,-6.4032426,70.35074,3.8655267,60.197083,-7.9430027,57.974556,2.04483,68.86274,-2.3307312,66.48117,-1.4820093,68.72704,4.7480507,77.792885,-3.500787,72.01733,4.8901486,61.283348,-3.1965353,60.909004,pop
0.38440335,0.08355703,0.21107702,0.002575806,2753.2347231451085,717809.5579047768,2861.5569996470863,149356.67859575135,5986.838327925609,2701675.3850977663,0.12370886806361175,0.005099345313714374,-7.3264237e-06,0.023401117,5.4910533e-06,0.009110209,[107.66601562],-20.932325,1277.2792,83.24618,497.5831,5.0522323,379.9956,16.362148,172.30475,9.399238,103.768814,-0.56426716,132.2916,4.0395784,77.535385,6.204656,48.640255,9.118701,51.03177,5.8642225,49.889412,-3.5043364,36.050194,-0.63819164,38.534035,-3.169014,34.502907,1.5493343,41.290123,-0.9156604,32.606133,-2.957518,47.63221,-1.3284,36.21528,-0.8770297,43.70539,0.68702894,52.989506,-1.7721593,48.691204,pop
0.32321796,0.08674497,0.13958415,0.0059679616,2290.14021271062,549856.2099713673,2436.188548647075,197987.01999734488,4748.687475076131,2631439.0582916425,0.10673155935808198,0.002455241835948479,1.9967583e-06,0.014234962,4.3217864e-05,0.004369853,[172.265625],-113.55395,19902.553,90.01779,454.853,-5.540908,831.4967,25.571491,197.12758,2.6110346,101.43282,3.1918452,148.13795,1.1313878,95.379265,6.1513777,128.43927,2.7998388,104.87128,-1.8603816,125.31448,-7.1145787,89.41482,-3.4467704,82.35884,-5.915337,61.42258,-4.3468876,70.06542,-4.9419427,87.11865,-4.3776097,41.954464,-3.3065085,47.447052,-5.42316,47.28934,-0.5662301,45.013706,-2.1706102,45.478966,pop
0.37445438,0.08583021,0.093941845,0.0014611296,2125.387814463357,724774.2426296178,2673.8359770958978,213159.0431923264,4978.558165512616,3613058.6707901964,0.06768001075502707,0.0027092515422841154,8.23837e-07,0.0068067834,-2.0702753e-05,0.0011219057,[92.28515625],-169.12946,4908.413,94.64907,577.69855,24.48003,353.991,27.384008,181.76631,11.639039,61.881386,14.885311,105.03167,4.2372394,63.2628,12.381323,42.912354,10.709881,36.95594,5.1241975,44.86461,-0.34837663,56.543236,1.2524843,45.035286,-4.157143,47.483643,-3.124799,50.51994,0.30709684,33.972183,-3.5452862,37.400963,-2.8116305,33.870445,-5.7679443,38.79523,-5.212289,58.174038,-0.09213247,49.96161,pop
0.25170586,0.0914691,0.08430226,0.0023815343,1967.744332450365,887033.0790953519,2326.158326790175,494012.61358155904,4125.7567226471865,5239894.186888923,0.08230050331109823,0.00238403013297467,-3.01182e-06,0.007028196,-1.952227e-06,0.00095640635,[129.19921875],-224.40593,3679.6604,107.35062,2010.7576,-1.5871207,691.1502,13.89054,671.0719,8.119407,181.74039,-9.372528,213.78377,8.1145,143.44054,9.291044,132.7394,9.097891,114.60303,6.020981,178.32527,-6.6624274,178.06448,2.067856,200.32787,6.1881633,239.56917,8.312806,159.23224,7.5629983,196.13388,2.0551717,201.67104,4.5488586,213.8185,1.2237829,130.65872,-1.6463919,139.94606,-3.7158313,175.52959,pop
0.40371543,0.08613127,0.19541575,0.0018930883,2884.9162662284352,974468.2931026638,3009.471410755311,142089.88036556766,6428.876851163718,2915865.479627553,0.12125651041666667,0.007915193931931656,7.0771785e-06,0.024925208,-1.8638426e-05,0.0065347995,[172.265625],-52.421505,2217.5552,74.03342,601.95416,12.680926,637.9209,24.495552,160.57675,21.09758,119.10023,1.9039341,145.74739,6.8095055,85.28794,4.729847,59.89609,8.409067,68.368835,8.243973,56.098946,-2.2749782,60.20692,-1.1975456,47.891834,-2.6794713,40.073788,0.262668,49.67415,-1.0600877,32.509712,-0.8390785,42.368782,-1.2490488,60.60616,-2.3340123,53.43416,3.812872,54.53056,0.29528308,89.09658,pop
0.454658,0.07783828,0.15963759,0.0032924463,3279.5319127248636,524597.7679898174,3026.2086959079884,100074.29106495502,6952.518387017836,1439397.8285539083,0.1727420485305491,0.004299131910736998,6.514227e-06,0.008623029,-5.751933e-05,0.0095639955,[107.66601562],-35.28506,2822.7607,61.266712,351.41357,14.046019,433.41324,28.648966,256.60587,4.3239775,157.68904,-1.36498,142.99411,-0.7844542,72.28171,5.1287475,60.49617,5.3517685,58.951885,1.2258381,63.620926,-7.2616506,71.869644,-0.5204304,42.34052,0.21532698,47.334602,-1.293997,38.970097,-0.10745005,42.750694,-1.2567121,43.495705,-2.5306878,49.597443,0.57411724,59.89135,1.5747035,62.375114,-1.7188455,60.837032,pop
0.37800804,0.087883465,0.18395777,0.003179413,1900.384454029494,761644.2154644026,2420.0936288076728,327188.3508935314,4189.7318191705335,4038739.4119037264,0.06617287195475638,0.0022335802267451008,3.5831079e-06,0.025729658,-1.6460535e-06,0.004161937,[107.66601562],-111.209496,4670.9883,103.16529,1120.6461,10.905522,262.86972,34.357307,256.5427,22.339897,124.0923,17.869793,127.85114,6.80789,109.43001,6.3318367,64.85296,5.4936476,53.99069,0.6140276,68.15596,0.3387116,62.60894,3.8301575,56.04916,2.0371509,51.18755,-5.5155625,67.199814,1.202086,74.14598,0.39945257,62.216305,0.3403465,63.018013,1.6778245,66.4691,-4.0568786,53.101425,-6.401182,76.68715,pop
0.22564939,0.08638673,0.055756837,0.0012372273,2200.3688928202637,560667.1509349641,2579.579748350041,209208.79719820907,4626.45781975058,3152732.8933506785,0.08708475323859242,0.0028528366900681616,-6.5341515e-06,0.00388028,-8.010867e-06,0.00015964665,[123.046875],-240.68845,2766.3142,97.13303,984.20825,0.40796426,431.52145,-0.27154094,351.13052,-10.476206,199.89206,-15.742858,135.01585,1.3774213,150.26202,-17.877537,166.74864,-9.086611,113.10291,-8.762852,89.741905,-14.263193,80.84715,-5.5000772,94.78727,-8.357249,132.34163,-9.307712,106.626656,-3.1655123,118.360344,1.7585727,95.37508,1.5771222,104.54029,5.6218495,174.3937,4.9597297,139.99951,3.723435,193.95096,pop
0.38583067,0.085247956,0.16415471,0.0026410809,2679.229420619229,579406.4169116799,2661.758074512505,192213.82440370385,5533.5918807098315,2745191.800730512,0.12588517498066512,0.0033644355195089023,-2.9695963e-07,0.014542257,8.535145e-06,0.006367811,[99.38401442],-50.826904,2230.573,80.23307,660.31433,-9.298024,415.64923,20.2835,155.5161,12.087593,156.66777,6.780584,108.18266,6.277933,78.56498,3.426205,75.68798,-3.9560766,72.98799,2.5737891,107.10907,-5.7011876,57.533993,0.49102288,64.59147,-0.57155293,65.06184,-0.58882517,59.915844,-3.399248,58.99996,-6.794382,74.870514,-5.5181403,69.919106,-1.623132,52.68327,-1.6058779,67.07883,-1.5109358,109.46134,pop
0.3561689,0.094688594,0.17301951,0.0027289977,2150.030333919017,991792.0502942204,2917.5456250824986,239420.55676894213,5224.7411316342805,6721063.704901609,0.05164452218677494,0.0015848585356013042,8.162898e-06,0.024056064,-7.7710894e-05,0.0037368939,[143.5546875],-161.62132,5095.853,85.575264,862.4497,53.263668,471.224,32.207474,288.59833,27.18201,82.113846,11.316002,173.0074,7.8897896,97.51337,8.760385,110.67479,1.2601902,90.433235,13.195227,142.19955,0.06550408,110.90673,4.827264,62.02682,3.107736,85.28855,2.347893,69.25533,3.6737278,48.47162,-2.8784375,81.08794,-2.6172922,45.331547,-3.1559954,53.551586,-1.1923349,55.676044,-1.4730018,45.318813,pop
0.4259999,0.08302089,0.078025505,0.00027207498,1997.9152625255454,278572.8837790566,2291.452673927379,126663.20504686008,4139.121297672564,1756172.9011542972,0.08802619574149265,0.0012877784627316614,0.0016497581,0.0031784924,0.0027011533,0.0011455015,[117.45383523],-135.34387,1519.126,107.812935,391.3478,-13.434144,465.46472,19.037148,281.14572,8.818381,165.71399,12.483625,92.67353,1.0202107,145.69579,11.321146,86.35455,2.5564575,53.10155,1.2326732,53.78153,-6.387117,56.267303,5.8662148,48.252544,2.8857546,42.580128,1.0191557,42.207397,-1.7738507,35.848076,-0.50447905,28.692125,-1.0789493,26.993622,-0.16752361,29.518715,-0.89997655,32.19488,-2.1370232,28.227676,pop
0.38674167,0.08903726,0.1960698,0.006240664,3207.617470903022,842189.7137396564,3125.923874181563,128144.25415881816,7020.323829031323,2435910.520629917,0.1415838136842614,0.006964838291186281,4.372574e-07,0.019188952,-1.752757e-05,0.012575669,[103.359375],-45.799076,4353.2686,65.26662,578.0732,12.929745,453.08197,14.511338,261.66364,7.0173607,113.29677,4.410114,185.95381,6.6034317,150.88269,3.2921524,86.70116,7.7337317,77.04454,4.053466,77.27199,3.6582375,50.40797,2.6003695,59.324608,4.0506835,57.965595,2.3965278,59.170822,1.7817205,42.219734,-2.3767538,41.812218,-1.3439595,54.70814,-2.8729863,78.717094,-0.8414324,74.265045,-2.5950572,64.92086,pop
0.38881102,0.093713656,0.14656842,0.010428339,3488.897943286259,915575.5050948752,3205.348888911562,119601.15140463943,7496.760520138486,2396063.8286347436,0.1533135150812065,0.007382187424646443,-9.719666e-07,0.011056227,3.714416e-05,0.013649835,[107.66601562],-97.053986,6511.1562,51.834522,618.7845,18.751598,427.72308,20.487318,295.31772,5.6106114,156.63478,3.575838,193.0315,5.573987,145.20787,0.74090767,142.00264,7.338095,116.576904,1.6581378,74.73328,-2.6979017,104.18249,-0.44195873,90.235115,-1.0840603,58.32021,-3.4507062,58.644485,-2.4759772,44.76673,-3.302751,47.586357,-2.2284987,52.390224,-2.6495564,49.132244,-2.7440858,57.722473,0.30574822,62.46128,pop
0.43535954,0.082602136,0.14306945,0.0010683732,2789.3877172068255,373264.1292723814,2795.7392914058632,173251.15606038301,6113.039884987674,1839268.2881413775,0.12616349151682135,0.0025108115945669833,-0.00041484824,0.012423349,-0.0016707765,0.0029955492,[107.66601562],-53.10433,916.62915,78.3142,414.63794,2.2618344,830.6075,18.830137,216.90651,3.8708808,163.91093,2.5123835,131.992,-3.8090515,77.78212,6.80699,109.77746,-0.8187625,63.602722,8.751581,63.042336,-4.80215,59.900475,-2.151533,46.841404,1.2934912,38.188786,-1.7429283,34.43121,-1.9417518,35.032455,-1.5897936,37.026016,2.6281078,32.06961,2.4259229,42.292824,4.0184865,39.56527,3.9073112,44.81256,pop
0.41000846,0.0865981,0.20743433,0.0037408872,3433.9852325067322,838745.4677859038,3405.766699592917,91906.6440138541,7932.862007866879,1550716.7355887932,0.12767176322022428,0.005567693050138955,-1.2165108e-05,0.021277297,3.1947136e-05,0.013078061,[123.046875],-48.96048,2195.9536,62.627907,459.51944,34.227123,455.1799,12.322167,276.11374,16.563198,106.25498,8.6150255,154.13899,8.76582,103.667465,5.259592,84.68611,6.7995486,75.960075,9.060048,86.20854,-4.08107,58.392807,-0.7451284,58.332573,-0.38003922,42.51073,-0.47521973,68.44893,0.6501814,69.87074,1.7141889,78.782394,1.3645209,87.70449,1.9240904,116.108376,3.8515859,128.18143,1.6070632,82.20063,pop
0.37659606,0.08803177,0.21086523,0.0058019003,3131.3254325021653,1199192.948112251,2944.9857252295656,192136.4305247858,6553.363079593242,3401497.5243743723,0.15598678883894046,0.011588475963752006,3.6849397e-07,0.020487199,-5.848854e-05,0.015610869,[92.28515625],-25.120617,3879.19,70.808525,825.8247,2.9293947,464.40118,7.5330973,298.6773,1.4523046,198.7821,2.8564467,248.91246,1.914424,129.72878,-6.8212695,103.81511,0.29936564,123.063095,-1.943024,97.923546,-6.645997,80.92769,-0.24678154,57.959644,-0.75799644,67.85584,-4.2492867,54.43546,-2.4382403,44.98759,-5.674394,34.774372,-1.5684767,48.41766,0.66765034,68.26252,1.6919546,73.85924,0.78575623,58.09165,pop
0.41232684,0.0815891,0.24800573,0.007445508,3486.4421684913805,668794.3132813937,3132.0290825436546,82504.29058274248,7442.561131453016,1702051.4273825814,0.17964142860595514,0.006731262429921418,-2.9258267e-06,0.029738301,-3.0113044e-05,0.019105315,[107.66601562],13.437182,3290.4485,58.23463,397.35086,-2.180756,313.06497,5.0175624,190.63245,8.057978,126.47436,-0.49256966,142.79517,4.0949907,85.52816,2.2513359,106.26732,4.3020153,84.972206,3.597891,84.85112,-0.49684006,61.952667,2.4198663,56.705734,1.8900307,61.874916,2.1745598,58.513947,1.943335,48.080578,-0.1678484,43.795967,-0.6151826,45.542835,0.7584285,49.44356,0.73840284,62.464954,2.0088866,66.678185,pop
0.5045263,0.073615886,0.19351788,0.010432877,3501.7665177124118,816921.7567324988,3027.1371830199087,153720.22953310626,7199.7089005401685,2455285.7226015427,0.18691957596191028,0.007873622180901672,2.3668377e-05,0.017401934,8.43503e-05,0.016210822,[99.38401442],-23.21333,6908.8267,53.828785,833.9773,-0.67234534,352.24402,14.730805,148.5642,4.8800464,142.55774,6.7325773,135.69432,4.8463497,81.68999,4.9538507,73.17285,4.2709146,77.653625,3.1137922,78.66588,2.547736,40.293713,2.987115,64.25265,4.6368046,40.961708,2.8531508,31.164232,2.1794672,31.732447,1.0684476,26.586966,-0.4681677,23.46272,0.39431956,28.74864,-1.1666565,29.496637,0.54798555,28.93793,pop
0.38697228,0.089044474,0.19603845,0.0062507577,3206.647958001011,837399.7390849909,3126.207007255885,128180.58849357102,7019.799238235933,2455508.3726118556,0.14153094487142304,0.00695621367215245,8.5536647e-07,0.019191101,-1.8917315e-05,0.012532937,[103.359375],-45.730503,4332.228,65.273964,576.476,12.928245,452.53702,14.523945,261.9833,7.032851,113.16695,4.3946295,185.64066,6.6237683,149.95152,3.2991152,86.91295,7.7277794,77.33951,4.0600505,77.514244,3.6625173,50.7878,2.602134,59.008858,4.0489707,57.720104,2.384604,59.266567,1.780818,42.308826,-2.392593,41.945118,-1.3461764,54.807644,-2.8791795,78.71477,-0.8498643,74.71631,-2.5981336,65.05819,pop
0.39335328,0.09520105,0.21067925,0.00725045,3758.7805887809614,1460115.8782369466,3293.5288823010783,179893.79674357618,7853.9235834179235,3224522.3385672932,0.1775614184551431,0.010057323911908835,2.8809873e-07,0.015841907,-9.9914636e-05,0.021233121,[103.359375],-44.29027,4669.606,51.353466,982.4558,24.98347,728.60504,12.159331,385.44272,10.877901,177.53394,7.6190543,198.1946,8.214766,133.0009,-0.76355857,103.20749,5.949929,122.3474,4.7551455,90.29641,-2.5091753,70.64742,1.3244871,71.28554,-1.9542975,69.358345,-0.45069,58.069824,0.23999718,57.7729,-1.9988122,64.575806,-1.9629546,68.390816,-1.0330983,68.43949,0.5227908,56.279583,-0.37718764,92.08323,pop
0.41110685,0.09713425,0.20741427,0.008896875,3301.0929850079233,798222.5298018903,3175.4641267443717,125804.76134716431,7301.5711100638055,2342263.8941480424,0.14444628226508122,0.006814772245016886,-2.870822e-06,0.019807953,-7.064272e-05,0.018838871,[117.45383523],-40.904087,3890.9045,61.539993,571.0644,9.868572,408.32724,10.09878,352.74106,8.45437,171.65181,5.3719335,201.02599,8.38293,117.856224,3.5187216,114.451515,8.25046,92.71447,5.878693,94.88551,-0.09783147,73.957466,-0.56062317,74.578865,0.55596256,54.74159,-1.9817555,66.258965,1.9108728,70.193,0.07908034,85.7801,-1.2651286,92.02022,1.2358273,93.99926,1.4984128,102.68837,0.9474672,96.332115,pop
0.3302879,0.09382173,0.18959826,0.006510381,2927.9899764980723,1581819.6518752326,3200.83575564453,293165.7344003749,6815.933262942285,5626756.4845539555,0.10568551213263727,0.0076709876360752105,-7.936729e-06,0.021743076,1.2861634e-05,0.0114051765,[151.99908088],-106.827194,5106.1553,81.033424,1243.4788,47.809032,548.8052,13.651416,242.08058,13.011486,125.917015,6.87809,196.18274,7.5865817,121.28171,-2.6358705,100.57843,-2.5064447,147.74706,1.8714427,101.90915,-5.1371155,81.18802,-2.7479079,56.071236,-3.6657841,61.89637,-7.8779287,63.161858,-4.8035975,66.33847,-6.376539,57.833637,-7.3915043,66.46036,-4.730377,81.327354,-0.124202766,122.21531,-2.3227947,90.05216,pop
0.33496162,0.09055054,0.19562604,0.007855848,2525.5919589591927,1009068.4977675598,2848.409561296772,276177.4173653846,5552.801896026682,4962314.647269265,0.10349447747486465,0.0038883941585913686,8.091458e-06,0.02292532,5.7185985e-05,0.011619783,[75.99954044],-73.37298,4160.4854,97.49157,805.4725,16.85425,538.2104,-0.59438705,261.12643,7.1818285,266.88626,4.8678546,176.42775,0.7571249,140.01073,-5.54804,159.60017,0.9984068,116.38881,4.9286504,99.40958,-5.832595,78.4816,-4.9275804,85.958275,-0.031149596,71.79204,-3.0371108,74.41631,-0.14768411,87.160324,-2.3753452,87.69812,0.72812533,80.11738,0.6892205,66.93136,1.9680396,90.84834,0.8018673,79.42985,pop
0.37761196,0.085683316,0.15790229,0.002739115,2682.2841409756757,805299.0615939526,2923.9677288760545,190731.57542057813,5956.0789882721865,3896392.825852954,0.1018672509425754,0.0028268000784801997,-5.627839e-07,0.012225784,1.511353e-05,0.0076440037,[83.35433468],-75.35942,4655.0464,83.35071,821.38226,10.695162,349.8251,14.4605,217.57625,14.239106,144.94328,7.397377,131.7548,5.2808986,110.7071,-0.393232,98.54305,5.72108,99.96815,3.3658257,70.61434,-2.5226789,61.910606,-4.2161746,65.166954,-1.8445051,60.04009,-5.907198,55.244453,-1.2714547,53.251015,-3.7691808,79.08238,-2.8537426,82.17175,-0.9322697,73.313034,-1.1161617,75.45184,-2.7156475,96.588356,pop
0.3494472,0.085801825,0.19454771,0.0048368154,2945.9657785971135,718039.3872065865,3051.3134268784397,162619.46613434717,6654.684044645446,2883252.85964439,0.12120741794760248,0.0033815910035516596,4.460664e-06,0.019551177,-1.1322389e-05,0.011235096,[99.38401442],-45.62334,3370.073,74.72908,490.09393,15.965053,284.51715,14.792886,262.1209,8.999276,109.90845,8.206913,115.11482,5.6837645,65.37686,5.250796,53.747227,5.396192,79.6769,2.4387598,51.725204,0.77768695,53.249527,1.17524,48.746117,-2.3549676,50.47243,-2.947357,45.760174,-2.5958152,48.783756,-2.696771,39.013805,-1.5035548,45.75375,1.5576279,70.715485,1.6043419,80.99762,-0.018029163,106.38113,pop
